ID;TYPE;NAME;AGE;GENDER;IS_AGRESIVE;IS_FRIENDLY
17125;4;military harrier;19;M;Y;Y
17126;7;striped rook;18;Z;Y;N
17127;0;inevitable sailfish;5;Z;N;Y
17128;9;powerful termite;19;M;N;Y
17129;1;objective ant;11;Z;Y;N
17130;5;hard cobra;10;Z;N;Y
17131;6;rising tarantula;8;Z;Y;Y
17132;5;managerial beaver;17;M;N;Y
17133;9;accurate felidae;8;M;N;Y
17134;5;sour squid;6;M;N;N
17135;3;unpleasant flyingfish;7;M;N;Y
17136;4;equivalent cat;14;M;Y;Y
17137;6;national meadowlark;4;M;Y;Y
17138;8;gigantic penguin;6;M;N;N
17139;4;successful anaconda;3;M;Y;N
17140;2;cute tiger;6;M;N;N
17141;5;assistant albatross;12;M;N;Y
17142;6;narrow dingo;12;Z;Y;N
17143;9;feminist horse;20;M;Y;N
17144;7;added anglerfish;11;Z;N;Y
17145;6;efficient mongoose;16;M;Y;N
17146;8;inadequate haddock;4;Z;Y;N
17147;4;moderate damselfly;16;M;N;Y
17148;2;shallow termite;5;M;Y;Y
17149;6;reliable reindeer;1;Z;N;Y
17150;3;possible chimpanzee;14;Z;Y;Y
17151;8;concerned koi;17;Z;N;N
17152;0;loose meerkat;19;Z;N;Y
17153;4;wise cephalopod;16;M;N;Y
17154;1;separate antelope;20;M;Y;N
17155;3;vivacious guppy;19;M;Y;N
17156;1;related cobra;20;M;N;Y
17157;4;identical fox;14;Z;N;N
17158;4;normal kangaroo;4;M;N;N
17159;2;husky cobra;20;Z;N;Y
17160;3;empty dinosaur;10;M;Y;N
17161;4;varied mole;17;M;N;Y
17162;2;overall galliform;3;M;Y;N
17163;9;itchy ferret;16;M;Y;N
17164;5;human chipmunk;18;Z;Y;Y
17165;4;little orangutan;7;M;Y;Y
17166;9;crucial stingray;14;Z;Y;Y
17167;2;functional sparrow;15;M;N;N
17168;9;healthy tuna;9;M;Y;N
17169;0;independent anteater;1;Z;Y;Y
17170;1;ethical whippet;17;Z;Y;Y
17171;0;presidential cobra;18;Z;Y;Y
17172;5;ugly thrush;14;M;Y;Y
17173;2;faint alpaca;16;M;N;Y
17174;8;tall eel;15;Z;N;N
17175;7;gross sailfish;18;M;N;N
17176;5;splendid llama;13;M;N;Y
17177;8;double ermine;3;M;Y;Y
17178;4;average crane;13;Z;N;N
17179;8;important krill;11;M;Y;N
17180;9;sufficient panther;13;Z;Y;N
17181;0;sporting puffin;5;Z;N;Y
17182;3;increasing weasel;13;M;Y;N
17183;3;real canid;2;Z;N;N
17184;3;desirable tiger;3;M;N;Y
17185;7;monetary cow;14;M;N;N
17186;0;stiff wolverine;15;M;Y;N
17187;1;indirect boa;5;M;Y;Y
17188;9;rich ant;17;Z;Y;N
17189;8;kind puma;10;Z;Y;Y
17190;0;enthusiastic stoat;11;M;N;N
17191;3;immense swordfish;5;Z;N;N
17192;4;socialist goose;7;M;Y;Y
17193;5;urban harrier;13;M;N;Y
17194;0;enthusiastic guppy;3;Z;Y;Y
17195;5;marvellous felidae;2;Z;Y;Y
17196;4;gigantic dinosaur;16;M;Y;Y
17197;9;experienced moose;13;M;N;Y
17198;7;cooperative galliform;7;Z;Y;N
17199;5;smoggy wolverine;4;M;Y;N
17200;4;monthly perch;12;Z;Y;Y
17201;0;symbolic xerinae;17;M;Y;Y
17202;3;available moth;19;M;N;Y
17203;5;modest primate;5;M;N;N
17204;3;creative narwhal;5;Z;N;N
17205;4;illegal mollusk;6;M;Y;N
17206;3;fundamental worm;12;M;N;Y
17207;9;shrill swordfish;10;Z;Y;Y
17208;5;selected tern;9;Z;Y;Y
17209;0;short gopher;14;M;Y;Y
17210;3;weird spider;12;Z;N;Y
17211;8;important chicken;18;Z;Y;N
17212;0;alleged worm;2;Z;Y;Y
17213;4;consistent swordtail;6;M;N;N
17214;0;yellow lynx;11;M;N;N
17215;2;distinct aardwolf;10;M;N;N
17216;0;middle bug;1;M;Y;N
17217;2;satisfactory capybara;19;M;Y;N
17218;5;appalling mole;7;Z;Y;N
17219;2;profound python;19;Z;Y;N
17220;0;drunk warbler;19;M;Y;Y
17221;0;robust whale;16;M;N;N
17222;0;grim vicuna;15;M;N;N
17223;8;well hedgehog;19;Z;Y;N
17224;6;historic bee;5;Z;Y;N
17225;1;chemical snipe;15;M;N;N
17226;5;quick aphid;16;Z;Y;N
17227;7;principal bobcat;4;M;N;N
17228;3;prime squid;14;Z;Y;Y
17229;6;disciplinary squid;4;Z;N;N
17230;5;joyous dormouse;7;M;N;Y
17231;1;remarkable amphibian;10;Z;N;Y
17232;5;integrated giraffe;18;M;N;N
17233;8;statutory rat;2;Z;Y;Y
17234;5;hilarious dinosaur;14;Z;N;N
17235;1;urgent tick;10;M;N;Y
17236;6;horrible squirrel;8;M;Y;Y
17237;7;panicky sloth;2;M;Y;N
17238;7;distinct peafowl;3;Z;Y;N
17239;5;independent pelican;3;Z;N;Y
17240;6;innocent anaconda;18;Z;N;N
17241;6;confidential jellyfish;8;M;Y;Y
17242;7;glad silkworm;12;Z;N;N
17243;6;single ferret;4;Z;Y;Y
17244;5;persistent cockroach;12;M;Y;Y
17245;6;wooden elephant;20;Z;Y;N
17246;9;disabled lion;5;M;N;Y
17247;4;soft alpaca;6;M;N;Y
17248;3;slight chicken;15;Z;Y;N
17249;9;small ferret;11;Z;N;N
17250;2;rear donkey;16;Z;N;Y
17251;7;absent opossum;19;M;N;Y
17252;9;empty gerbil;3;M;N;Y
17253;1;commercial leopard;19;M;N;Y
17254;9;dutch tortoise;13;M;N;Y
17255;1;cold rattlesnake;7;M;N;Y
17256;7;grateful rabbit;14;Z;Y;Y
17257;1;quick cheetah;9;M;Y;N
17258;8;mighty smelt;14;Z;N;N
17259;8;obvious lark;13;M;Y;Y
17260;9;wet newt;4;M;N;Y
17261;2;harsh hippopotamus;7;M;Y;Y
17262;9;cold macaw;6;M;Y;Y
17263;6;shiny chinchilla;13;Z;N;Y
17264;6;daily tern;16;M;N;Y
17265;7;far donkey;8;Z;N;N
17266;1;delightful goose;7;Z;N;Y
17267;0;structural damselfly;8;M;Y;Y
17268;7;curly meerkat;7;M;Y;N
17269;8;novel aardwolf;5;Z;N;N
17270;9;technical gerbil;2;Z;N;N
17271;9;uncomfortable tarsier;15;M;N;N
17272;3;helpful otter;4;M;N;Y
17273;5;alone lizard;6;Z;Y;Y
17274;1;temporary mink;12;M;Y;N
17275;8;toxic loon;7;M;N;N
17276;1;broken seahorse;2;M;N;N
17277;9;funny viper;17;Z;N;N
17278;9;liable condor;18;Z;N;N
17279;0;industrial hummingbird;7;Z;Y;N
17280;8;ordinary mongoose;14;M;N;Y
17281;6;fierce gayal;14;Z;N;N
17282;6;forthcoming horse;1;M;Y;Y
17283;0;notable orca;1;Z;Y;Y
17284;5;static amphibian;18;Z;N;N
17285;0;intimate constrictor;15;M;Y;Y
17286;9;compact primate;9;M;Y;Y
17287;9;helpful spoonbill;6;Z;N;N
17288;1;male pony;9;Z;N;N
17289;7;partial mule;1;Z;N;N
17290;2;foolish marmoset;15;Z;N;N
17291;4;sheer bison;16;Z;N;N
17292;0;causal wren;16;Z;N;Y
17293;1;hungry iguana;15;M;Y;N
17294;3;light lamprey;5;Z;N;N
17295;8;miserable platypus;11;Z;Y;N
17296;1;favourable angelfish;5;Z;N;Y
17297;0;persistent canid;20;Z;Y;N
17298;6;combative skink;10;Z;N;Y
17299;6;clever silkworm;7;Z;Y;N
17300;8;slight tapir;5;M;Y;N
17301;4;double orca;13;M;N;N
17302;3;alleged toucan;13;Z;Y;N
17303;2;casual mastodon;1;M;Y;N
17304;0;psychiatric chimpanzee;3;M;Y;Y
17305;0;upper crab;13;M;Y;N
17306;5;managing pheasant;16;Z;Y;Y
17307;9;essential aphid;17;Z;N;N
17308;6;young goldfish;19;M;N;Y
17309;6;wonderful marmoset;18;M;Y;Y
17310;4;diverse mink;8;M;N;N
17311;4;explicit mule;7;Z;Y;Y
17312;5;actual roadrunner;2;Z;Y;Y
17313;0;warm herring;13;M;N;Y
17314;3;exceptional crab;8;M;Y;N
17315;2;tight sparrow;16;M;N;Y
17316;8;causal coral;17;M;Y;Y
17317;0;obedient guppy;6;Z;Y;N
17318;4;boring crayfish;1;Z;Y;N
17319;7;big eagle;9;M;Y;N
17320;0;peculiar wombat;1;M;Y;Y
17321;2;civilian hawk;16;Z;N;N
17322;3;exotic reptile;8;M;N;Y
17323;0;costly bass;7;Z;N;Y
17324;7;narrow zebra;12;M;Y;Y
17325;6;kind cheetah;5;M;Y;N
17326;6;filthy jaguar;5;Z;N;Y
17327;4;alright bedbug;3;M;Y;Y
17328;9;small tick;13;M;N;Y
17329;3;foolish tiglon;18;Z;Y;N
17330;8;hungry toucan;10;M;N;Y
17331;0;significant puffin;8;M;Y;Y
17332;4;embarrassed vicuna;18;Z;N;N
17333;3;giant chickadee;9;Z;N;N
17334;9;uniform gamefowl;2;Z;N;N
17335;5;big flyingfish;17;M;Y;N
17336;2;varied camel;8;Z;N;Y
17337;9;bewildered lemming;15;Z;N;N
17338;0;giant felidae;7;Z;Y;Y
17339;8;wasteful cow;15;M;N;Y
17340;1;chubby perch;1;M;Y;N
17341;5;gentle rook;8;Z;Y;N
17342;6;clever fish;16;Z;Y;Y
17343;8;enchanting woodpecker;15;M;Y;N
17344;1;dynamic viper;17;M;Y;Y
17345;8;irrelevant jay;15;Z;Y;Y
17346;8;rigid guanaco;7;M;Y;Y
17347;0;outstanding mole;16;Z;Y;Y
17348;0;consistent lizard;12;M;Y;N
17349;0;round leech;13;Z;N;N
17350;6;ministerial dragon;8;Z;Y;Y
17351;9;cruel louse;2;Z;Y;Y
17352;9;dreadful otter;13;M;N;Y
17353;2;miserable coral;17;M;Y;N
17354;5;brilliant tarantula;17;Z;N;Y
17355;3;fascinating earwig;14;M;Y;Y
17356;1;fine sheep;5;M;N;N
17357;0;bright sloth;14;Z;N;Y
17358;1;favourite wolverine;15;Z;N;N
17359;9;watery weasel;13;M;Y;N
17360;6;glad parrotfish;11;Z;Y;Y
17361;2;good dove;9;M;N;N
17362;0;estimated mongoose;7;Z;N;Y
17363;7;huge seahorse;20;M;Y;Y
17364;3;active dinosaur;16;Z;N;Y
17365;7;organisational hoverfly;5;M;N;N
17366;7;wrong grasshopper;5;Z;Y;N
17367;5;expected dog;20;M;N;Y
17368;5;disappointed condor;11;M;Y;Y
17369;0;tropical mosquito;8;M;N;Y
17370;6;golden prawn;19;M;Y;N
17371;6;friendly worm;8;M;Y;N
17372;7;golden antelope;14;Z;N;Y
17373;5;opposite flyingfish;8;M;N;Y
17374;6;atomic monkey;9;Z;N;Y
17375;4;sufficient leopard;4;Z;N;Y
17376;6;crooked owl;12;M;N;N
17377;5;written barnacle;20;M;N;Y
17378;3;famous dormouse;11;M;N;N
17379;5;overwhelming quelea;5;M;Y;Y
17380;9;reluctant crayfish;4;Z;Y;Y
17381;1;ugliest narwhal;20;Z;Y;N
17382;7;free donkey;1;Z;Y;N
17383;8;appropriate tick;18;Z;Y;N
17384;9;wide fowl;12;Z;Y;N
17385;6;dynamic albatross;5;M;N;N
17386;1;actual parakeet;1;Z;Y;Y
17387;7;stuck gopher;16;M;Y;N
17388;9;sharp koala;9;M;Y;N
17389;0;stormy possum;2;M;Y;Y
17390;5;industrial swallow;4;Z;Y;Y
17391;0;absolute sparrow;4;Z;N;Y
17392;1;immediate bat;8;M;N;N
17393;2;preliminary tern;18;Z;Y;N
17394;2;guilty mongoose;8;Z;N;Y
17395;8;lively narwhal;17;M;N;Y
17396;9;good tarantula;4;Z;Y;Y
17397;7;registered silkworm;9;M;N;Y
17398;2;colonial bison;9;M;N;N
17399;2;redundant viper;19;Z;N;N
17400;7;artificial raccoon;6;M;Y;N
17401;1;blind partridge;19;M;Y;Y
17402;8;multiple raccoon;18;Z;N;N
17403;8;unwilling kangaroo;20;Z;Y;N
17404;0;fluffy hamster;1;M;Y;N
17405;8;comprehensive mammal;2;M;N;Y
17406;0;red gerbil;20;Z;N;Y
17407;2;regulatory woodpecker;3;Z;N;Y
17408;0;intact skunk;20;Z;Y;Y
17409;4;surprising dormouse;20;Z;N;Y
17410;4;central panda;20;M;Y;Y
17411;5;swiss zebra;10;M;Y;N
17412;8;female bedbug;15;Z;Y;N
17413;0;bad kingfisher;8;M;Y;N
17414;3;naughty spider;2;M;Y;N
17415;5;thundering mule;10;Z;Y;Y
17416;6;super elk;20;Z;N;N
17417;1;patient salamander;1;Z;N;N
17418;5;hungry koala;15;M;N;Y
17419;5;compact hamster;7;Z;N;N
17420;8;worthy pinniped;14;Z;Y;N
17421;1;late caribou;16;Z;N;N
17422;0;fantastic ferret;20;Z;Y;N
17423;4;whispering dolphin;3;M;N;N
17424;4;influential koi;4;M;Y;N
17425;9;horrible iguana;20;M;Y;N
17426;6;white parakeet;5;Z;Y;N
17427;4;comparable iguana;9;Z;Y;Y
17428;6;husky canidae;13;M;N;N
17429;9;cool krill;6;M;Y;N
17430;6;consistent crane;4;Z;N;Y
17431;7;straightforward silkworm;15;M;N;N
17432;5;legitimate mammal;3;Z;N;N
17433;3;coming trout;13;Z;N;Y
17434;4;exciting felidae;3;M;N;N
17435;5;far albatross;9;Z;N;Y
17436;9;tall takin;11;Z;N;Y
17437;3;direct termite;20;M;N;N
17438;2;philosophical crawdad;4;Z;Y;N
17439;8;successful anglerfish;19;M;N;Y
17440;5;meaningful marlin;7;Z;N;Y
17441;5;quick cricket;3;M;Y;N
17442;1;ripe salmon;17;M;Y;Y
17443;7;defensive cat;15;Z;Y;Y
17444;6;influential canidae;9;M;Y;N
17445;9;social armadillo;19;Z;N;Y
17446;1;immediate bat;14;M;N;Y
17447;4;crazy mouse;6;M;Y;N
17448;3;hard dog;4;M;Y;N
17449;4;helpless cicada;4;M;Y;Y
17450;5;passing marten;19;M;Y;N
17451;9;alright turkey;16;M;N;Y
17452;2;varying mollusk;1;Z;Y;N
17453;3;technological mammal;19;Z;Y;N
17454;9;pale bear;12;M;Y;Y
17455;5;cruel tarsier;20;M;Y;Y
17456;9;tart chipmunk;6;M;Y;Y
17457;2;allied tiger;18;Z;Y;Y
17458;2;junior clownfish;15;M;Y;Y
17459;2;unique owl;1;Z;N;Y
17460;0;logical hoverfly;13;M;Y;Y
17461;4;lost amphibian;7;Z;Y;N
17462;4;pleasant porpoise;10;M;N;Y
17463;7;anxious chicken;15;Z;N;N
17464;6;surviving cat;7;Z;Y;Y
17465;4;effective zebra;14;Z;N;N
17466;8;bad pigeon;4;M;Y;Y
17467;2;occupational whippet;19;M;Y;Y
17468;6;afraid sawfish;18;M;Y;Y
17469;6;diverse albatross;19;M;Y;Y
17470;9;green alligator;6;Z;N;Y
17471;5;electronic silkworm;20;Z;N;N
17472;2;delicious muskox;9;M;Y;N
17473;8;christian sloth;1;Z;N;N
17474;3;skilled scallop;9;M;Y;N
17475;4;colourful worm;18;M;N;N
17476;7;breakable thrush;18;M;N;N
17477;1;tropical lizard;8;M;Y;Y
17478;4;gleaming peafowl;20;Z;Y;Y
17479;1;bizarre kingfisher;13;M;N;Y
17480;0;sore pony;5;M;Y;N
17481;5;proud constrictor;19;M;Y;N
17482;2;cool limpet;12;Z;N;Y
17483;0;remaining iguana;16;Z;Y;N
17484;1;polite bird;15;Z;Y;Y
17485;7;back finch;14;M;N;Y
17486;4;tiny gerbil;14;Z;N;Y
17487;9;meaningful xerinae;3;Z;Y;Y
17488;3;pure roundworm;10;Z;N;Y
17489;4;dirty barnacle;13;M;Y;N
17490;2;stingy cougar;4;M;N;N
17491;4;courageous slug;6;M;N;N
17492;1;round galliform;8;M;N;N
17493;4;shrill pinniped;19;M;N;N
17494;0;severe puffin;3;Z;N;N
17495;0;mathematical salamander;10;M;Y;N
17496;4;civilian pony;3;M;Y;Y
17497;8;level chicken;9;Z;N;Y
17498;2;appropriate rabbit;9;M;N;Y
17499;6;preliminary fox;16;M;Y;Y
17500;2;sick condor;3;M;Y;Y
17501;6;inevitable kiwi;1;M;Y;Y
17502;9;deep wombat;7;Z;N;N
17503;7;unchanged cattle;10;Z;Y;Y
17504;8;plain buzzard;6;M;N;Y
17505;0;red turtle;7;Z;Y;Y
17506;6;outer moose;17;M;N;N
17507;8;firm cat;3;Z;Y;N
17508;3;typical scorpion;19;M;Y;Y
17509;4;encouraging meerkat;11;M;N;Y
17510;5;suspicious piranha;4;M;Y;N
17511;2;solar rabbit;17;Z;Y;N
17512;3;meaningful cicada;11;M;N;N
17513;5;wonderful perch;18;Z;N;N
17514;2;innocent minnow;3;M;Y;Y
17515;0;persistent whale;15;M;N;Y
17516;2;slight chipmunk;19;Z;N;N
17517;4;initial sparrow;17;Z;Y;Y
17518;7;lonely aphid;1;Z;N;Y
17519;3;yellow quokka;12;Z;Y;Y
17520;0;graceful camel;5;M;Y;N
17521;1;splendid lobster;18;Z;N;N
17522;8;inadequate bison;4;M;Y;Y
17523;6;wide capybara;9;Z;N;Y
17524;9;fluffy impala;2;Z;Y;N
17525;4;unfortunate chipmunk;17;M;Y;N
17526;5;numerous starfish;12;Z;N;N
17527;6;ugliest warbler;5;Z;N;Y
17528;3;motionless jay;6;Z;N;N
17529;4;exclusive catfish;19;Z;N;N
17530;0;automatic swallow;13;M;N;Y
17531;5;coloured ox;16;M;N;Y
17532;2;structural possum;13;M;Y;Y
17533;5;electrical lemur;12;M;Y;N
17534;9;ideal anglerfish;4;Z;Y;Y
17535;5;dirty sawfish;14;Z;N;Y
17536;0;inadequate crawdad;9;Z;N;Y
17537;8;symbolic lungfish;17;Z;Y;N
17538;2;ugly hyena;18;Z;N;Y
17539;3;boring perch;10;M;Y;N
17540;7;final pelican;10;Z;Y;Y
17541;1;blushing otter;14;M;Y;N
17542;6;giant salamander;11;M;Y;Y
17543;4;big unicorn;12;Z;N;N
17544;9;splendid roadrunner;19;M;N;Y
17545;9;fierce tiglon;17;Z;N;N
17546;5;above mosquito;17;M;Y;Y
17547;5;estimated skunk;11;Z;N;N
17548;5;criminal hyena;6;M;Y;Y
17549;8;flying sheep;18;M;Y;Y
17550;2;actual lynx;17;Z;Y;Y
17551;5;resulting bison;15;M;N;N
17552;4;ill walrus;3;Z;N;Y
17553;2;black hawk;20;M;N;N
17554;3;injured bedbug;14;Z;Y;Y
17555;4;bad hoverfly;4;M;N;N
17556;7;eligible carp;12;M;N;Y
17557;9;interested dog;11;M;Y;Y
17558;7;flexible zebra;18;Z;N;N
17559;1;mighty lobster;9;M;N;Y
17560;8;agricultural baboon;7;Z;N;Y
17561;7;architectural egret;20;M;N;Y
17562;6;spontaneous koi;20;Z;Y;Y
17563;8;cooperative cheetah;1;M;Y;N
17564;9;stable reindeer;13;Z;N;N
17565;9;stupid goldfish;2;M;N;N
17566;5;red cat;1;Z;Y;Y
17567;0;quiet thrush;12;Z;Y;N
17568;0;yellow angelfish;9;M;N;Y
17569;8;lovely cat;19;M;N;N
17570;6;smooth elephant;19;Z;Y;N
17571;9;bizarre catfish;1;Z;Y;N
17572;4;odd boa;10;Z;Y;Y
17573;6;passive cattle;12;Z;N;N
17574;2;grubby landfowl;16;M;N;Y
17575;3;primitive guan;20;M;N;Y
17576;2;multiple alpaca;12;Z;Y;N
17577;8;outstanding barnacle;13;Z;N;N
17578;1;tiny egret;2;Z;Y;N
17579;1;annoyed felidae;18;M;N;N
17580;8;heavy iguana;2;Z;N;N
17581;6;doubtful catshark;9;M;Y;Y
17582;8;passing rattlesnake;10;M;N;N
17583;2;tense ptarmigan;9;M;N;N
17584;6;itchy muskox;6;M;Y;Y
17585;4;spotless catfish;9;M;Y;N
17586;7;exact wildebeest;17;M;N;N
17587;7;rear crocodile;3;Z;Y;Y
17588;4;passive jackal;17;Z;Y;Y
17589;5;rolling cattle;8;M;N;Y
17590;3;numerous gazelle;9;M;N;N
17591;5;tame aardvark;3;M;N;Y
17592;2;difficult cat;17;Z;Y;N
17593;9;juicy ostrich;16;M;N;N
17594;3;ill cobra;16;M;N;N
17595;4;commercial silkworm;6;Z;N;Y
17596;8;wonderful whale;20;Z;N;N
17597;9;prepared locust;13;Z;Y;N
17598;8;flat cardinal;1;Z;N;Y
17599;8;presidential moose;20;M;N;N
17600;2;delightful halibut;6;Z;Y;N
17601;1;loud alpaca;17;M;N;N
17602;9;uncomfortable bedbug;12;M;Y;N
17603;4;hard crocodile;9;Z;Y;Y
17604;3;contemporary silverfish;2;Z;N;N
17605;3;exact mastodon;7;M;N;Y
17606;0;pretty monkey;6;M;N;N
17607;4;fit cockroach;14;Z;N;Y
17608;6;remote donkey;12;Z;Y;Y
17609;9;hostile lion;12;M;N;N
17610;8;grotesque rattlesnake;14;Z;Y;Y
17611;1;interested cricket;6;M;Y;Y
17612;7;friendly wasp;18;M;N;N
17613;0;flexible hedgehog;9;M;N;Y
17614;9;orange falcon;8;M;N;Y
17615;9;mighty ladybug;13;Z;Y;Y
17616;5;ordinary centipede;12;Z;N;Y
17617;2;repulsive minnow;3;M;N;N
17618;2;pleased sawfish;2;M;N;Y
17619;7;evolutionary horse;2;Z;Y;Y
17620;0;unfortunate swordfish;3;M;N;Y
17621;4;long ladybug;4;M;Y;N
17622;1;low crawdad;19;M;Y;Y
17623;5;devoted constrictor;2;M;N;Y
17624;9;living heron;16;Z;N;Y
17625;2;identical piranha;17;Z;N;Y
17626;0;eager yak;7;M;Y;N
17627;2;innocent turkey;1;Z;N;N
17628;3;bright octopus;9;M;Y;Y
17629;5;identical quelea;16;Z;Y;Y
17630;5;planned possum;8;Z;Y;Y
17631;3;outside stoat;20;Z;N;Y
17632;5;quick fly;15;M;Y;Y
17633;7;instant wolf;16;Z;Y;Y
17634;4;late capybara;14;M;Y;Y
17635;3;average wren;10;Z;N;N
17636;2;permanent grouse;16;M;N;Y
17637;4;fluttering gerbil;10;M;N;N
17638;9;unwilling aphid;10;M;Y;Y
17639;3;dull jackal;4;Z;Y;N
17640;9;apparent dormouse;18;Z;N;N
17641;3;communist grasshopper;19;M;N;N
17642;8;vague shrew;5;Z;N;N
17643;4;creative galliform;3;M;N;Y
17644;4;perfect sparrow;14;M;N;N
17645;5;tight cockroach;10;Z;Y;Y
17646;0;yummy tiglon;12;M;N;N
17647;7;academic roadrunner;1;Z;Y;Y
17648;1;retired roundworm;6;M;N;N
17649;6;square fox;17;M;Y;N
17650;6;distinctive kingfisher;2;M;N;Y
17651;7;religious chinchilla;8;M;N;Y
17652;1;fellow falcon;3;Z;N;N
17653;8;cruel ladybug;10;Z;Y;N
17654;9;charming puffin;19;Z;N;Y
17655;2;fierce gecko;16;Z;N;N
17656;8;splendid goat;13;M;N;N
17657;5;required dingo;17;M;N;N
17658;2;zealous parrotfish;18;M;Y;N
17659;8;magenta lobster;8;M;N;Y
17660;5;different mockingbird;16;Z;Y;Y
17661;0;strange dove;11;Z;Y;N
17662;2;swift koi;14;M;Y;Y
17663;1;filthy stork;16;M;N;N
17664;7;short kite;8;M;Y;Y
17665;8;fellow flamingo;20;Z;Y;Y
17666;0;peculiar crayfish;15;Z;N;N
17667;5;steady guineafowl;20;Z;N;Y
17668;3;rotten duck;20;Z;Y;Y
17669;6;coherent thrush;9;Z;Y;N
17670;9;fascinating lemur;13;M;N;N
17671;8;musical mite;11;Z;Y;N
17672;1;melodic dove;13;Z;N;Y
17673;4;unchanged stork;10;Z;Y;N
17674;7;given hoverfly;17;Z;N;Y
17675;9;muddy chipmunk;6;M;N;N
17676;3;detailed bonobo;15;M;N;Y
17677;6;political ladybug;9;M;N;N
17678;2;rapid lamprey;18;Z;N;N
17679;7;wet lamprey;4;Z;Y;Y
17680;7;victorian tern;2;M;Y;Y
17681;9;acceptable wasp;14;Z;N;N
17682;5;smooth crayfish;7;Z;Y;Y
17683;7;gastric viper;2;Z;N;N
17684;2;expected goldfish;11;Z;Y;N
17685;9;bewildered warbler;16;M;N;N
17686;0;orange pony;4;Z;N;Y
17687;0;imaginative mastodon;20;M;Y;N
17688;6;straight slug;2;M;N;N
17689;0;suitable louse;15;Z;Y;Y
17690;1;fast sawfish;18;Z;Y;Y
17691;8;intimate leech;6;Z;Y;N
17692;1;basic capybara;20;Z;N;N
17693;5;fit condor;14;Z;Y;N
17694;0;sad wildebeest;5;M;Y;N
17695;7;toxic toucan;17;Z;N;N
17696;8;potential armadillo;10;M;Y;Y
17697;7;soviet crawdad;1;Z;N;Y
17698;8;mean llama;18;Z;N;Y
17699;0;dark capybara;10;M;N;Y
17700;1;hushed jellyfish;11;Z;Y;Y
17701;9;nasty dog;6;M;N;N
17702;3;pleasant hookworm;3;M;Y;N
17703;2;nutritious anaconda;18;M;N;Y
17704;5;obnoxious lion;14;Z;Y;N
17705;3;eastern blackbird;8;Z;N;N
17706;5;smoggy stingray;16;M;Y;N
17707;4;damaged cuckoo;15;M;Y;N
17708;2;long catshark;17;Z;N;Y
17709;7;curved emu;13;Z;Y;N
17710;3;wide tick;13;M;N;Y
17711;0;dirty primate;1;M;N;Y
17712;6;near locust;7;M;N;N
17713;2;verbal worm;20;M;N;N
17714;6;chilly nightingale;20;Z;N;N
17715;0;cheerful jackal;11;Z;N;Y
17716;4;shrill macaw;6;Z;Y;N
17717;1;worried skink;2;M;N;Y
17718;2;inadequate viper;2;Z;N;N
17719;2;tame badger;5;Z;Y;Y
17720;6;big antelope;10;M;Y;N
17721;9;magnificent rabbit;6;M;N;Y
17722;1;arrogant chickadee;2;Z;Y;N
17723;9;widespread cattle;18;Z;N;N
17724;9;glad echidna;10;M;N;Y
17725;9;Sound panther;18;M;Y;N
17726;9;long egret;17;M;Y;N
17727;9;cold newt;7;M;Y;N
17728;1;convenient bat;15;M;Y;N
17729;9;physical caribou;17;Z;Y;Y
17730;7;dual gayal;16;Z;Y;N
17731;5;relevant sheep;9;Z;N;N
17732;3;spotty elk;18;Z;N;Y
17733;6;bad vulture;10;M;N;Y
17734;9;immense wolf;19;M;N;Y
17735;4;latin leopard;2;M;N;N
17736;1;glamorous rook;9;Z;N;Y
17737;6;useless gerbil;9;M;N;Y
17738;1;sure boar;5;M;N;N
17739;4;bad tarantula;5;M;Y;Y
17740;6;human bass;6;M;N;N
17741;1;existing gorilla;18;Z;N;N
17742;0;smooth bonobo;14;Z;Y;Y
17743;8;mid dormouse;10;Z;Y;Y
17744;8;slow spider;13;Z;Y;N
17745;5;odd pony;4;Z;Y;Y
17746;8;fashionable tyrannosaurus;7;M;Y;Y
17747;4;heavy cougar;20;Z;Y;N
17748;4;ancient duck;6;Z;N;Y
17749;8;temporary bedbug;20;M;N;Y
17750;6;living yak;12;M;N;N
17751;9;various llama;16;M;Y;Y
17752;5;crazy chickadee;12;M;N;N
17753;5;vast angelfish;10;Z;Y;N
17754;0;satisfied chicken;3;Z;Y;N
17755;2;tough termite;6;Z;Y;Y
17756;0;exuberant hippopotamus;15;Z;N;Y
17757;2;long octopus;18;M;N;Y
17758;1;rigid chicken;3;Z;N;N
17759;3;gothic krill;9;Z;N;N
17760;3;helpful cat;20;Z;N;N
17761;9;weary mule;13;Z;N;Y
17762;1;correct sloth;1;M;Y;Y
17763;4;acute roundworm;20;Z;N;Y
17764;3;alone giraffe;6;Z;N;N
17765;9;hostile gibbon;10;Z;N;Y
17766;5;indirect mandrill;17;Z;Y;N
17767;9;quick chicken;12;M;N;N
17768;2;easy pinniped;7;M;Y;N
17769;6;noisy roadrunner;17;Z;Y;N
17770;0;interesting orangutan;14;M;N;Y
17771;9;happy unicorn;19;M;N;N
17772;2;faithful wombat;4;M;Y;N
17773;2;creative tarsier;19;Z;Y;Y
17774;8;immense jackal;20;M;N;N
17775;6;thorough termite;10;Z;Y;Y
17776;1;weird ape;17;M;N;N
17777;2;average parrotfish;9;Z;N;Y
17778;3;multiple guineafowl;13;Z;Y;Y
17779;8;peculiar termite;10;Z;N;Y
